news_id,news_title,review_title,rating,num_satisfactory
story_reviews_01547,The Wall Street Journal,Trial Help for Sex Problems,4,7
story_reviews_01548,MSNBC,Trigger happy? A new spray aims to delay amorous men,2,2
story_reviews_01549,Reuters Health,Sanofi prostate cancer drug shows 28 percent survival,2,3
story_reviews_01550,HealthDay,Laser Used to Blast Away Cells Causing Irregular Heartbeat,1,1
story_reviews_01551,HealthDay,Breast Cancer Study Offers New Hope,1,2
story_reviews_01552,The New York Times,Hepatitis C Drug Raises Cure Rate in Late Trial,3,6
story_reviews_01553,Los Angeles Times,Does do-it-yourself colon cleansing really improve health?,5,9
story_reviews_01554,Reuters Health,Drug may work in melanoma tumors in brain,2,3
story_reviews_01555,The Houston Chronicle,Finding a “silent killer”,5,10
story_reviews_01556,USA Today,Special diet doesn’t help kids with autism in small study,5,8
story_reviews_01557,HealthDay,New Hope for Early Detection of Autism,3,5
story_reviews_01558,WebMD,‘Female Viagra’ May Treat Low Sexual Desire,5,9
story_reviews_01559,Reuters Health,"Drug may prevent lung cancer, study finds",2,2
story_reviews_01560,HealthDay,Impotence Drugs May Aid Brain Tumor Treatment,1,1
story_reviews_01561,The New York Times,Under-Skin Defibrillators Seen Closer to Reality,5,9
story_reviews_01562,WebMD,Sleeping Pill May Treat Fibromyalgia Pain,4,8
story_reviews_01563,Reuters Health,Below-the-skin defibrillator restores heartbeat,4,6
story_reviews_01564,The New York Times,New Help to Free Legs From a Web,2,3
story_reviews_01565,WebMD,Weight Loss Pill Also Lowers Blood Pressure,4,7
story_reviews_01566,HealthDay,New Test for Colon Cancer Under Development,1,1
story_reviews_01567,CNN Health,New Ankle Implant,0,0
story_reviews_01568,Los Angeles Times,Antibiotic shows lasting effects against diarrhea-focused irritable bowel syndrome,2,4
story_reviews_01569,Reuters Health,Magnetic brain stimulation fights depression,3,5
story_reviews_01570,HealthDay,Colonoscopy Prep in a Pill May Be Easier to Swallow,0,0
story_reviews_01571,The New York Times,Promise Seen in Drug for Retardation Syndrome,3,5
story_reviews_01572,HealthDay,Drug a New Treatment Option for Diabetic Eye Disease,1,1
story_reviews_01573,WebMD,Drug Reverses Diabetes-Related Vision Loss,4,8
story_reviews_01574,The New York Times,A Genentech Eye Treatment Is Found to Help Prevent Vision Loss in Diabetics,5,10
story_reviews_01575,AP Associated Press,5-minute colon cancer test could save thousands,2,4
story_reviews_01576,Chicago Tribune,"Athletes turn to plasma therapy, but the data are mixed",3,6
story_reviews_01577,HealthDay,Drinking Green Tea May Protect Eyes,0,0
story_reviews_01578,MSNBC,Trendy fizzy drink is mushrooming,5,10
story_reviews_01579,HealthDay,"In Early Test, New Hepatitis C Drug Shows Promise",2,2
story_reviews_01580,WebMD,Experimental Drug May Treat Hepatitis C,4,6
story_reviews_01581,NPR,Lung Cancer Screening Often Raises False Alarm,5,7
story_reviews_01582,USA Today,Study: Bone drug lowers breast cancer risk 38% in high-risk women,3,6
story_reviews_01583,AP Associated Press,Study: 2 good choices to prevent breast cancer,5,9
story_reviews_01584,HealthDay,New Test May Predict Prostate Cancer’s Aggressiveness,2,3
story_reviews_01585,The Houston Chronicle,Constant migraines may be from an unlikely culprit: a deviated septum,0,0
story_reviews_01586,WebMD,Drug for Immune Disorders Helps Alzheimer’s,4,8
story_reviews_01587,The Denver Post,Stem-cell therapy feels Food and Drug Administration’s pinch,3,5
story_reviews_01588,WebMD,Knee Braces Ease Osteoarthritis Pain,1,2
story_reviews_01589,HealthDay,Magnets Might Boost Stem Cell Therapy,1,1
story_reviews_01590,Chicago Tribune,Health claim: Weight loss shot dissolves fat,4,5
story_reviews_01591,The Washington Post,Sleep’s role in weight loss remains a mystery,3,4
story_reviews_01592,AP Associated Press,Developing test to warn smokers of cancer danger,3,4
story_reviews_01593,AP Associated Press,Study: Riskier surgeries for back pain raise costs,5,10
story_reviews_01594,HealthDay,‘Electronic Nose’ Sniffs Out Asthma,5,9
story_reviews_01595,HealthDay,Simple Test May Spot Early Lung Cancer,2,3
story_reviews_01596,Reuters Health,Gene found that may predict lung cancer in smokers,3,4
story_reviews_01597,WebMD,Test May Reveal Early Signs of Emphysema,0,0
story_reviews_01598,HealthDay,Acupuncture May Help Restore Lost Sense of Smell,0,0
story_reviews_01599,Los Angeles Times,Prostate drug may work as a preventive,3,6
story_reviews_01600,Chicago Tribune,Stroke study offers hope for Bloomingdale man,2,3
story_reviews_01601,WebMD,Avodart May Lower Prostate Cancer Risk,5,10
story_reviews_01602,Los Angeles Times,Liver supplements donâ€™t seem to offer protection,5,9
story_reviews_01603,HealthDay,Beta Blockers May Slow Spread of Breast Cancer,3,5
story_reviews_01604,NPR,Are We Overselling The Sunshine Vitamin?,5,9
story_reviews_01605,AP Associated Press,"Study adds evidence that bone drugs work, are safe",5,9
story_reviews_01606,The New York Times,Laser Treatment May Work for Cataracts,2,2
story_reviews_01607,Los Angeles Times,Drug for menstrual cramps in the works,2,2
story_reviews_01608,HealthDay,New Inhaled Insulin Shows Promise for Diabetes,2,3
story_reviews_01609,HealthDay,Tequila Plant May Help Fight Bone Loss,1,1
story_reviews_01610,HealthDay,Plavix Can Help Cut Death Risk in Certain Heart Patients,2,3
story_reviews_01611,Reuters Health,Nanotech robots deliver gene therapy through blood,3,4
story_reviews_01612,HealthDay,Gene-Targeted Cancer Fix Could Be a Breakthrough,3,4
story_reviews_01613,The New York Times,Triumph for Drug to Straighten Clenched Fingers,5,10
story_reviews_01614,WebMD,Salsalate May Help Treat Type 2 Diabetes,4,5
story_reviews_01615,WebMD,New Way to Treat Inoperable Lung Cancer,3,4
story_reviews_01616,HealthDay,Newer Genetic Test for Autism More Effective,4,7
story_reviews_01617,Reuters Health,Medtronic atrial fibrillation system shines in study,4,6
story_reviews_01618,HealthDay,"Arthritis Drug May Fight Diabetes, Too",2,3
story_reviews_01619,WebMD,Onion Cream Treats New Stretch Marks,3,5
story_reviews_01620,HealthDay,Alternative to Statins Shows Promise,2,4
story_reviews_01621,WebMD,Cholesterol Drugs May Treat Psoriasis,2,4
story_reviews_01622,HealthDay,Electromagnetic Pulses May Stem Arthritic Knee Pain,0,0
story_reviews_01623,CNN Health,Breakthrough asthma treatment,2,4
story_reviews_01624,WebMD,Test May Cut Unneeded Prostate Biopsies,1,2
story_reviews_01625,WebMD,Portable Device May Relieve Migraine Pain,3,5
story_reviews_01626,Reuters Health,Brain images suggest Alzheimer’s drug is working,2,3
story_reviews_01627,CNN Health,Cord blood stem cells help meet minority marrow needs,2,3
story_reviews_01628,The New York Times,Study Finds Stents Effective in Preventing Strokes,4,7
story_reviews_01629,Los Angeles Times,Stroke study puts 2 procedures on equal footing,3,6
story_reviews_01630,The Wall Street Journal,Acupuncture Benefit Seen in Pregnancy,3,4
story_reviews_01631,HealthDay,Acupuncture May Ease Depression During Pregnancy,4,7
story_reviews_01632,AP Associated Press,Zapping fibroids with heat in hunt for new options,4,8
story_reviews_01633,HealthDay,"Bitter Melon Extract May Slow, Stop Breast Cancer",3,4
story_reviews_01634,Reuters Health,Acupuncture shows promise for depression in pregnancy,3,5
story_reviews_01635,WebMD,Acupuncture Eases Depression in Pregnancy,1,2
story_reviews_01636,Los Angeles Times,"Aspirin might reduce recurrence risk for breast cancer survivors, study finds",5,7
story_reviews_01637,HealthDay,Ibuprofen May Help Stave Off Parkinson’s,3,5
story_reviews_01638,The Washington Post,Hormone-infused nasal spray found to help people with autism,3,6
story_reviews_01639,Los Angeles Times,Hormone oxytocin may help Asperger’s patients,1,1
story_reviews_01640,HealthDay,‘Bonding’ Hormone Might Help Some With Autism,5,9
story_reviews_01641,HealthDay,Dark Chocolate May Lower Stroke Risk,3,4
story_reviews_01642,WebMD,Milk for Mom May Lower Babyâ€™s MS Risk,3,4
story_reviews_01643,CNN Health,"Mediterranean diet may help prevent dementia, study says",3,4
story_reviews_01644,The New York Times,Insulin Study Could Lead to New Dosage Devices,4,8
story_reviews_01645,The New York Times,Zap or Chill? Targeting Fat Without Surgery,4,8
story_reviews_01646,Reuters Health,Test of “artificial pancreas” offers diabetes hope,1,1
story_reviews_01647,Reuters Health,Hormone replacement tied to lower colon cancer risk,5,7
story_reviews_01648,WebMD,Breakthrough in Creating Artificial Pancreas,2,3
story_reviews_01649,HealthDay,CT Scans Deemed Best for Checking Heart Arteries,2,4
story_reviews_01650,Chicago Tribune,Industrial chemical OSR#1 used as autism treatment,5,9
story_reviews_01651,Los Angeles Times,Face time with MyClyns anti-germ spray,4,7
story_reviews_01652,Reuters Health,Can fish oil help guard against schizophrenia?,4,6
story_reviews_01653,WebMD,Fish Oil May Fight Psychosis,4,7
story_reviews_01654,AP Associated Press,Fish oil shows promise in preventing psychosis,4,7
story_reviews_01655,Los Angeles Times,Fish oil can head off first psychotic episodes,3,4
story_reviews_01656,AP Associated Press,New morning-after pill works for up to 5 days,4,8
story_reviews_01657,WebMD,Blood Test May Predict Rheumatoid Arthritis,0,0
story_reviews_01658,Los Angeles Times,Surgical procedure urged for atrial fibrillation,3,6
story_reviews_01659,Reuters Health,Ultrasound may cut deaths in high-risk pregnancies,4,8
story_reviews_01660,HealthDay,New Scan May Help Find Aggressive Prostate Tumors,1,1
story_reviews_01661,HealthDay,"For Lower Blood Pressure, Low-Carb Diet May Be Best",3,6
story_reviews_01662,WebMD,Low-Carb Diet Lowers Blood Pressure,2,4
story_reviews_01663,Los Angeles Times,Oral multiple sclerosis drug shows promise,2,4
story_reviews_01664,AP Associated Press,"MS pills show promise and risk, studies say",4,8
story_reviews_01665,NPR,MS Patients May Soon Bypass Painful Injections,4,7
story_reviews_01666,HealthDay,Should HPV Test Replace the Pap Smear?,4,8
story_reviews_01667,HealthDay,Immune Response Better With Skin Scratch Vaccination,1,1
story_reviews_01668,The New York Times,Ankles Gain as Candidates for Joint Replacement,2,4
story_reviews_01669,WebMD,New Anticlotting Drug Beats Plavix,4,8
story_reviews_01670,WebMD,Blood Test for Lung Cancer in the Works,5,7
story_reviews_01671,HealthDay,Some Blood Pressure Drugs May Stave Off Dementia,4,7
story_reviews_01672,Los Angeles Times,"Debate over cognitive, traditional mental health therapy",4,6
story_reviews_01673,Reuters Health,"Robot prostate surgery has downsides, needs more data",4,7
story_reviews_01674,HealthDay,More Aggressive Treatment for Weekend Stroke,4,6
story_reviews_01675,Reuters Health,Weekend stroke care more aggressive but not better,4,6
story_reviews_01676,HealthDay,To Circumcise or Not?,2,3
story_reviews_01677,Los Angeles Times,A cocktail to remember? Nutrient elixir shows promise against Alzheimer’s,2,2
story_reviews_01678,WebMD,New Brain Scan May Predict Alzheimer’s,2,3
story_reviews_01679,Reuters Health,Nose treatment cuts hospital-acquired infections,2,4
story_reviews_01680,HealthDay,Ear Infections: New Thinking on What to Do,3,6
story_reviews_01681,HealthDay,Sinus Surgery Brings Relief to Many,3,5
story_reviews_01682,HealthDay,Ginkgo Won’t Slow Decline of Aging Brain,3,4
story_reviews_01683,USA Today,"Study: Ginkgo biloba has no effect on Alzheimer’s, dementia",4,7
story_reviews_01684,WebMD,Compound May Fight Hard-to-Treat Lung Cancer,2,2
story_reviews_01685,NPR,Health Experts Call For Heart Checkups For Kids,2,3
story_reviews_01686,Los Angeles Times,Using CT scans to see plaque in coronary arteries,3,5
story_reviews_01687,Los Angeles Times,Zinc may ward off viruses but there are dangers,3,5
story_reviews_01688,The New York Times,RISKS: Fighting Diabetes With Lots of Espresso,0,0
story_reviews_01689,WebMD,Natural Treatment for RSV Infection?,2,2
story_reviews_01690,CNN Health,Stem cell therapies for hearts inching closer to wide use,5,8
story_reviews_01691,The Wall Street Journal,Giving a Heart a Hand,4,8
story_reviews_01692,NPR,Radiation From CT Scans May Raise Cancer Risk,4,7
story_reviews_01693,WebMD,Targeted Breast Cancer Drug Shrinks Tumors,2,3
story_reviews_01694,Reuters Health,Radiation from CT scans may raise cancer risks,3,5
story_reviews_01695,Reuters Health,"More evidence coffee, tea could prevent diabetes",4,5
story_reviews_01697,WebMD,Diagnosing Breast Cancer: Needle Biopsy Best?,2,3
story_reviews_01698,CNN Health,Artificial retina gives woman limited vision after decades of darkness,2,3
story_reviews_01699,AP Associated Press,Studies: Bone drugs may help prevent breast cancer,4,8
